Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WinnerTeam,LoserTeam
1999,139,1277,74,1279,66,N,0,Michigan St,Mississippi
1999,139,1283,81,1397,51,N,0,Missouri St,Tennessee
1999,139,1328,85,1150,72,N,0,Oklahoma,Charlotte
1999,139,1345,73,1274,63,N,0,Purdue,Miami FL
1999,139,1396,64,1153,54,N,0,Temple,Cincinnati
1999,143,1163,78,1234,68,N,0,Connecticut,Iowa
1999,143,1211,73,1196,72,N,0,Gonzaga,Florida
1999,143,1326,72,1120,64,N,0,Ohio St,Auburn
1999,143,1385,76,1268,62,N,0,St John's,Maryland
1999,144,1181,78,1283,61,N,0,Duke,Missouri St
1999,144,1246,58,1275,43,N,0,Kentucky,Miami OH
1999,144,1277,54,1328,46,N,0,Michigan St,Oklahoma
1999,144,1396,77,1345,55,N,0,Temple,Purdue
1999,145,1163,67,1211,62,N,0,Connecticut,Gonzaga
1999,145,1326,77,1385,74,N,0,Ohio St,St John's
1999,146,1181,85,1396,64,N,0,Duke,Temple
1999,146,1277,73,1246,66,N,0,Michigan St,Kentucky
1999,152,1163,64,1326,58,N,0,Connecticut,Ohio St
1999,152,1181,68,1277,62,N,0,Duke,Michigan St
1999,154,1163,77,1181,74,N,0,Connecticut,Duke
2000,136,1112,71,1238,47,N,0,Arizona,Jackson St
2000,136,1120,72,1166,69,N,0,Auburn,Creighton
2000,136,1211,77,1257,66,N,0,Gonzaga,Louisville
2000,136,1235,88,1148,78,N,0,Iowa St,Central Conn
2000,136,1246,85,1382,80,N,2,Kentucky,St Bonaventure
2000,136,1261,64,1369,61,N,0,LSU,SE Missouri St
2000,136,1268,74,1233,59,N,0,Maryland,Iona
2000,136,1277,65,1434,38,N,0,Michigan St,Valparaiso
2000,136,1328,74,1457,50,N,0,Oklahoma,Winthrop
2000,136,1345,62,1173,61,N,0,Purdue,Dayton
2000,136,1385,61,1319,56,N,0,St John's,Northern Arizona
2000,136,1393,79,1359,65,N,0,Syracuse,Samford
2000,136,1400,77,1232,61,N,0,Texas,Indiana St
2000,136,1417,65,1123,57,N,0,UCLA,Ball St
2000,136,1428,48,1387,45,N,0,Utah,St Louis
2000,136,1458,66,1201,56,N,0,Wisconsin,Fresno St
2000,137,1153,64,1423,47,N,0,Cincinnati,UNC Wilmington
2000,137,1163,75,1429,67,N,0,Connecticut,Utah St
2000,137,1181,82,1249,55,N,0,Duke,Lamar
2000,137,1196,69,1139,68,N,1,Florida,Butler
2000,137,1228,68,1335,58,N,0,Illinois,Penn
2000,137,1242,81,1177,77,N,1,Kansas,DePaul
2000,137,1274,75,1116,71,N,0,Miami FL,Arkansas
2000,137,1314,84,1281,70,N,0,North Carolina,Missouri
2000,137,1326,87,1111,61,N,0,Ohio St,Appalachian St
2000,137,1329,86,1220,66,N,0,Oklahoma St,Hofstra
2000,137,1337,77,1231,57,N,0,Pepperdine,Indiana
2000,137,1371,72,1332,71,N,1,Seton Hall,Oregon
2000,137,1390,84,1354,65,N,0,Stanford,S Carolina St
2000,137,1396,73,1248,47,N,0,Temple,Lafayette
2000,137,1397,63,1418,58,N,0,Tennessee,Louisiana
2000,137,1409,89,1424,62,N,0,Tulsa,UNLV
2000,138,1211,82,1385,76,N,0,Gonzaga,St John's
2000,138,1235,79,1120,60,N,0,Iowa St,Auburn
2000,138,1261,72,1400,67,N,0,LSU,Texas
2000,138,1277,73,1428,61,N,0,Michigan St,Utah
2000,138,1345,66,1328,62,N,0,Purdue,Oklahoma
2000,138,1393,52,1246,50,N,0,Syracuse,Kentucky
2000,138,1417,105,1268,70,N,0,UCLA,Maryland
2000,138,1458,66,1112,59,N,0,Wisconsin,Arizona
2000,139,1181,69,1242,64,N,0,Duke,Kansas
2000,139,1196,93,1228,76,N,0,Florida,Illinois
2000,139,1274,75,1326,62,N,0,Miami FL,Ohio St
2000,139,1314,60,1390,53,N,0,North Carolina,Stanford
2000,139,1329,75,1337,67,N,0,Oklahoma St,Pepperdine
2000,139,1371,67,1396,65,N,1,Seton Hall,Temple
2000,139,1397,65,1163,51,N,0,Tennessee,Connecticut
2000,139,1409,69,1153,61,N,0,Tulsa,Cincinnati
2000,143,1235,80,1417,56,N,0,Iowa St,UCLA
2000,143,1277,75,1393,58,N,0,Michigan St,Syracuse
2000,143,1345,75,1211,66,N,0,Purdue,Gonzaga
2000,143,1458,61,1261,48,N,0,Wisconsin,LSU
2000,144,1196,87,1181,78,N,0,Florida,Duke
2000,144,1314,74,1397,69,N,0,North Carolina,Tennessee
2000,144,1329,68,1371,66,N,0,Oklahoma St,Seton Hall
2000,144,1409,80,1274,71,N,0,Tulsa,Miami FL
2000,145,1277,75,1235,64,N,0,Michigan St,Iowa St
2000,145,1458,64,1345,60,N,0,Wisconsin,Purdue
2000,146,1196,77,1329,65,N,0,Florida,Oklahoma St
2000,146,1314,59,1409,55,N,0,North Carolina,Tulsa
2000,152,1196,71,1314,59,N,0,Florida,North Carolina
2000,152,1277,53,1458,41,N,0,Michigan St,Wisconsin
2000,154,1277,89,1196,76,N,0,Michigan St,Florida
2001,134,1322,71,1457,67,N,0,Northwestern LA,Winthrop
2001,136,1130,68,1381,65,N,0,Boston College,Southern Utah
2001,136,1153,84,1140,59,N,0,Cincinnati,BYU
2001,136,1181,95,1284,52,N,0,Duke,Monmouth NJ
2001,136,1207,63,1116,61,N,0,Georgetown,Arkansas
2001,136,1209,50,1458,49,N,0,Georgia St,Wisconsin
2001,136,1214,58,1235,57,N,0,Hampton,Iowa St
2001,136,1234,69,1166,56,N,0,Iowa,Creighton
2001,136,1245,77,1231,73,N,0,Kent,Indiana
2001,136,1246,72,1221,68,N,0,Kentucky,Holy Cross
2001,136,1268,83,1206,80,N,0,Maryland,George Mason
2001,136,1281,70,1208,68,N,0,Missouri,Georgia
2001,136,1386,66,1210,62,N,0,St Joseph's PA,Georgia Tech
2001,136,1390,89,1422,60,N,0,Stanford,UNC Greensboro
2001,136,1417,61,1220,48,N,0,UCLA,Hofstra
2001,136,1425,69,1329,54,N,0,USC,Oklahoma St
2001,136,1429,77,1326,68,N,1,Utah St,Ohio St
2001,137,1112,101,1183,76,N,0,Arizona,E Illinois
2001,137,1139,79,1448,63,N,0,Butler,Wake Forest
2001,137,1150,70,1397,63,N,0,Charlotte,Tennessee
2001,137,1196,69,1443,56,N,0,Florida,WKU
2001,137,1201,82,1143,70,N,0,Fresno St,California
2001,137,1211,86,1438,85,N,0,Gonzaga,Virginia
2001,137,1228,96,1322,54,N,0,Illinois,Northwestern LA
2001,137,1232,70,1328,68,N,1,Indiana St,Oklahoma
2001,137,1242,99,1169,75,N,0,Kansas,CS Northridge
2001,137,1277,69,1106,35,N,0,Michigan St,Alabama St
2001,137,1279,72,1233,70,N,0,Mississippi,Iona
2001,137,1314,70,1343,48,N,0,North Carolina,Princeton
2001,137,1323,83,1462,71,N,0,Notre Dame,Xavier
2001,137,1336,69,1344,59,N,0,Penn St,Providence
2001,137,1393,79,1218,69,N,0,Syracuse,Hawaii
2001,137,1396,79,1400,65,N,0,Temple,Texas
2001,138,1153,66,1245,43,N,0,Cincinnati,Kent
2001,138,1181,94,1281,81,N,0,Duke,Missouri
2001,138,1207,76,1214,57,N,0,Georgetown,Hampton
2001,138,1246,92,1234,79,N,0,Kentucky,Iowa
2001,138,1268,79,1209,60,N,0,Maryland,Georgia St
2001,138,1390,90,1386,83,N,0,Stanford,St Joseph's PA
2001,138,1417,75,1429,50,N,0,UCLA,Utah St
2001,138,1425,74,1130,71,N,0,USC,Boston College
2001,139,1112,73,1139,52,N,0,Arizona,Butler
2001,139,1211,85,1232,68,N,0,Gonzaga,Indiana St
2001,139,1228,79,1150,61,N,0,Illinois,Charlotte
2001,139,1242,87,1393,58,N,0,Kansas,Syracuse
2001,139,1277,81,1201,65,N,0,Michigan St,Fresno St
2001,139,1279,59,1323,56,N,0,Mississippi,Notre Dame
2001,139,1336,82,1314,74,N,0,Penn St,North Carolina
2001,139,1396,75,1196,54,N,0,Temple,Florida
2001,143,1181,76,1417,63,N,0,Duke,UCLA
2001,143,1268,76,1207,66,N,0,Maryland,Georgetown
2001,143,1390,78,1153,65,N,0,Stanford,Cincinnati
2001,143,1425,80,1246,76,N,0,USC,Kentucky
2001,144,1112,66,1279,56,N,0,Arizona,Mississippi
2001,144,1228,80,1242,64,N,0,Illinois,Kansas
2001,144,1277,77,1211,62,N,0,Michigan St,Gonzaga
2001,144,1396,84,1336,72,N,0,Temple,Penn St
2001,145,1181,79,1425,69,N,0,Duke,USC
2001,145,1268,87,1390,73,N,0,Maryland,Stanford
2001,146,1112,87,1228,81,N,0,Arizona,Illinois
2001,146,1277,69,1396,62,N,0,Michigan St,Temple
2001,152,1112,80,1277,61,N,0,Arizona,Michigan St
2001,152,1181,95,1268,84,N,0,Duke,Maryland
2001,154,1181,82,1112,72,N,0,Duke,Arizona
2002,134,1373,81,1108,77,N,0,Siena,Alcorn St
2002,136,1104,86,1194,78,N,0,Alabama,FL Atlantic
2002,136,1112,86,1364,81,N,0,Arizona,UC Santa Barbara
2002,136,1181,84,1457,37,N,0,Duke,Winthrop
2002,136,1231,75,1428,56,N,0,Indiana,Utah
2002,136,1242,70,1221,59,N,0,Kansas,Holy Cross
2002,136,1245,69,1329,61,N,0,Kent,Oklahoma St
2002,136,1246,83,1434,68,N,0,Kentucky,Valparaiso
2002,136,1281,93,1274,80,N,0,Missouri,Miami FL
2002,136,1323,82,1150,63,N,0,Notre Dame,Charlotte
2002,136,1326,69,1172,64,N,0,Ohio St,Davidson
2002,136,1332,81,1285,62,N,0,Oregon,Montana
2002,136,1390,84,1443,68,N,0,Stanford,WKU
2002,136,1409,71,1266,69,N,0,Tulsa,Marquette
2002,136,1423,93,1425,89,N,1,UNC Wilmington,USC
2002,136,1448,83,1337,74,N,0,Wake Forest,Pepperdine
2002,136,1461,73,1211,66,N,0,Wyoming,Gonzaga
2002,137,1143,82,1335,75,N,0,California,Penn
2002,137,1153,90,1131,52,N,0,Cincinnati,Boston Univ
2002,137,1163,78,1214,67,N,0,Connecticut,Hampton
2002,137,1166,83,1196,82,N,2,Creighton,Florida
2002,137,1208,85,1293,68,N,0,Georgia,Murray St
2002,137,1228,93,1361,64,N,0,Illinois,San Diego St
2002,137,1268,85,1373,70,N,0,Maryland,Siena
2002,137,1280,70,1270,58,N,0,Mississippi St,McNeese St
2002,137,1301,69,1277,58,N,0,NC State,Michigan St
2002,137,1328,71,1227,63,N,0,Oklahoma,IL Chicago
2002,137,1338,71,1148,54,N,0,Pittsburgh,Central Conn
2002,137,1356,76,1403,68,N,0,S Illinois,Texas Tech
2002,137,1400,70,1130,57,N,0,Texas,Boston College
2002,137,1417,80,1279,58,N,0,UCLA,Mississippi
2002,137,1458,80,1385,70,N,0,Wisconsin,St John's
2002,137,1462,70,1218,58,N,0,Xavier,Hawaii
2002,138,1112,68,1461,60,N,0,Arizona,Wyoming
2002,138,1181,84,1323,77,N,0,Duke,Notre Dame
2002,138,1231,76,1423,67,N,0,Indiana,UNC Wilmington
2002,138,1242,86,1390,63,N,0,Kansas,Stanford
2002,138,1245,71,1104,58,N,0,Kent,Alabama
2002,138,1246,87,1409,82,N,0,Kentucky,Tulsa
2002,138,1281,83,1326,67,N,0,Missouri,Ohio St
2002,138,1332,92,1448,87,N,0,Oregon,Wake Forest
2002,139,1163,77,1301,74,N,0,Connecticut,NC State
2002,139,1228,72,1166,60,N,0,Illinois,Creighton
2002,139,1268,87,1458,57,N,0,Maryland,Wisconsin
2002,139,1328,78,1462,65,N,0,Oklahoma,Xavier
2002,139,1338,63,1143,50,N,0,Pittsburgh,California
2002,139,1356,77,1208,75,N,0,S Illinois,Georgia
2002,139,1400,68,1280,64,N,0,Texas,Mississippi St
2002,139,1417,105,1153,101,N,2,UCLA,Cincinnati
2002,143,1231,74,1181,73,N,0,Indiana,Duke
2002,143,1245,78,1338,73,N,1,Kent,Pittsburgh
2002,143,1281,82,1417,73,N,0,Missouri,UCLA
2002,143,1328,88,1112,67,N,0,Oklahoma,Arizona
2002,144,1163,71,1356,59,N,0,Connecticut,S Illinois
2002,144,1242,73,1228,69,N,0,Kansas,Illinois
2002,144,1268,78,1246,68,N,0,Maryland,Kentucky
2002,144,1332,72,1400,70,N,0,Oregon,Texas
2002,145,1231,81,1245,69,N,0,Indiana,Kent
2002,145,1328,81,1281,75,N,0,Oklahoma,Missouri
2002,146,1242,104,1332,86,N,0,Kansas,Oregon
2002,146,1268,90,1163,82,N,0,Maryland,Connecticut
2002,152,1231,73,1328,64,N,0,Indiana,Oklahoma
2002,152,1268,97,1242,88,N,0,Maryland,Kansas
2002,154,1268,64,1231,52,N,0,Maryland,Indiana
2003,134,1421,92,1411,84,N,1,UNC Asheville,TX Southern
2003,136,1112,80,1436,51,N,0,Arizona,Vermont
2003,136,1113,84,1272,71,N,0,Arizona St,Memphis
2003,136,1141,79,1166,73,N,0,C Michigan,Creighton
2003,136,1143,76,1301,74,N,1,California,NC State
2003,136,1163,58,1140,53,N,0,Connecticut,BYU
2003,136,1181,67,1161,57,N,0,Duke,Colorado St
2003,136,1211,74,1153,69,N,0,Gonzaga,Cincinnati
2003,136,1228,65,1443,60,N,0,Illinois,WKU
2003,136,1242,64,1429,61,N,0,Kansas,Utah St
2003,136,1266,72,1221,68,N,0,Marquette,Holy Cross
2003,136,1281,72,1356,71,N,0,Missouri,S Illinois
2003,136,1323,70,1454,69,N,0,Notre Dame,WI Milwaukee
2003,136,1328,71,1354,54,N,0,Oklahoma,S Carolina St
2003,136,1390,77,1360,69,N,0,Stanford,San Diego
2003,136,1409,84,1173,71,N,0,Tulsa,Dayton
2003,136,1458,81,1451,74,N,0,Wisconsin,Weber St
2003,137,1120,65,1386,63,N,1,Auburn,St Joseph's PA
2003,137,1139,47,1280,46,N,0,Butler,Mississippi St
2003,137,1196,85,1358,55,N,0,Florida,Sam Houston St
2003,137,1231,67,1104,62,N,0,Indiana,Alabama
2003,137,1246,95,1237,64,N,0,Kentucky,IUPUI
2003,137,1257,86,1122,64,N,0,Louisville,Austin Peay
2003,137,1268,75,1423,73,N,0,Maryland,UNC Wilmington
2003,137,1277,79,1160,64,N,0,Michigan St,Colorado
2003,137,1329,77,1335,63,N,0,Oklahoma St,Penn
2003,137,1338,87,1447,61,N,0,Pittsburgh,Wagner
2003,137,1345,80,1261,56,N,0,Purdue,LSU
2003,137,1393,76,1264,65,N,0,Syracuse,Manhattan
2003,137,1400,82,1421,61,N,0,Texas,UNC Asheville
2003,137,1428,60,1332,58,N,0,Utah,Oregon
2003,137,1448,76,1190,73,N,0,Wake Forest,ETSU
2003,137,1462,71,1407,59,N,0,Xavier,Troy
2003,138,1112,96,1211,95,N,2,Arizona,Gonzaga
2003,138,1163,85,1390,74,N,0,Connecticut,Stanford
2003,138,1181,86,1141,60,N,0,Duke,C Michigan
2003,138,1242,108,1113,76,N,0,Kansas,Arizona St
2003,138,1266,101,1281,92,N,1,Marquette,Missouri
2003,138,1323,68,1228,60,N,0,Notre Dame,Illinois
2003,138,1328,74,1143,65,N,0,Oklahoma,California
2003,138,1458,61,1409,60,N,0,Wisconsin,Tulsa
2003,139,1120,68,1448,62,N,0,Auburn,Wake Forest
2003,139,1139,79,1257,71,N,0,Butler,Louisville
2003,139,1246,74,1428,54,N,0,Kentucky,Utah
2003,139,1268,77,1462,64,N,0,Maryland,Xavier
2003,139,1277,68,1196,46,N,0,Michigan St,Florida
2003,139,1338,74,1231,52,N,0,Pittsburgh,Indiana
2003,139,1393,68,1329,56,N,0,Syracuse,Oklahoma St
2003,139,1400,77,1345,67,N,0,Texas,Purdue
2003,143,1112,88,1323,71,N,0,Arizona,Notre Dame
2003,143,1242,69,1181,65,N,0,Kansas,Duke
2003,143,1246,63,1458,57,N,0,Kentucky,Wisconsin
2003,143,1266,77,1338,74,N,0,Marquette,Pittsburgh
2003,144,1277,60,1268,58,N,0,Michigan St,Maryland
2003,144,1328,65,1139,54,N,0,Oklahoma,Butler
2003,144,1393,79,1120,78,N,0,Syracuse,Auburn
2003,144,1400,82,1163,78,N,0,Texas,Connecticut
2003,145,1242,78,1112,75,N,0,Kansas,Arizona
2003,145,1266,83,1246,69,N,0,Marquette,Kentucky
2003,146,1393,63,1328,47,N,0,Syracuse,Oklahoma
2003,146,1400,85,1277,76,N,0,Texas,Michigan St
2003,152,1242,94,1266,61,N,0,Kansas,Marquette
2003,152,1393,95,1400,84,N,0,Syracuse,Texas
2003,154,1393,81,1242,78,N,0,Syracuse,Kansas
2004,134,1197,72,1250,57,N,0,Florida A&M,Lehigh
2004,136,1104,65,1356,64,N,0,Alabama,S Illinois
2004,136,1163,70,1436,53,N,0,Connecticut,Vermont
2004,136,1177,76,1173,69,N,2,DePaul,Dayton
2004,136,1181,96,1106,61,N,0,Duke,Alabama St
2004,136,1211,76,1434,49,N,0,Gonzaga,Valparaiso
2004,136,1264,75,1196,60,N,0,Manhattan,Florida
2004,136,1268,86,1431,83,N,0,Maryland,UTEP
2004,136,1305,72,1277,66,N,0,Nevada,Michigan St
2004,136,1314,63,1102,52,N,0,North Carolina,Air Force
2004,136,1371,80,1112,76,N,0,Seton Hall,Arizona
2004,136,1386,82,1251,63,N,0,St Joseph's PA,Liberty
2004,136,1390,71,1427,45,N,0,Stanford,UT San Antonio
2004,136,1393,80,1140,75,N,0,Syracuse,BYU
2004,136,1400,66,1343,49,N,0,Texas,Princeton
2004,136,1403,76,1150,73,N,0,Texas Tech,Charlotte
2004,136,1448,79,1433,78,N,0,Wake Forest,VCU
2004,137,1130,58,1428,51,N,0,Boston College,Utah
2004,137,1153,80,1190,77,N,0,Cincinnati,ETSU
2004,137,1210,65,1320,60,N,0,Georgia Tech,Northern Iowa
2004,137,1228,72,1293,53,N,0,Illinois,Murray St
2004,137,1242,78,1227,53,N,0,Kansas,IL Chicago
2004,137,1246,96,1197,76,N,0,Kentucky,Florida A&M
2004,137,1272,59,1376,43,N,0,Memphis,South Carolina
2004,137,1280,85,1284,52,N,0,Mississippi St,Monmouth NJ
2004,137,1301,61,1418,52,N,0,NC State,Louisiana
2004,137,1329,75,1186,56,N,0,Oklahoma St,E Washington
2004,137,1334,66,1344,58,N,0,Pacific,Providence
2004,137,1338,53,1416,44,N,0,Pittsburgh,UCF
2004,137,1412,102,1449,100,N,0,UAB,Washington
2004,137,1435,71,1444,58,N,0,Vanderbilt,W Michigan
2004,137,1458,76,1350,64,N,0,Wisconsin,Richmond
2004,137,1462,80,1257,70,N,0,Xavier,Louisville
2004,138,1104,70,1390,67,N,0,Alabama,Stanford
2004,138,1163,72,1177,55,N,0,Connecticut,DePaul
2004,138,1181,90,1371,62,N,0,Duke,Seton Hall
2004,138,1305,91,1211,72,N,0,Nevada,Gonzaga
2004,138,1386,70,1403,65,N,0,St Joseph's PA,Texas Tech
2004,138,1393,72,1268,70,N,0,Syracuse,Maryland
2004,138,1400,78,1314,75,N,0,Texas,North Carolina
2004,138,1448,84,1264,80,N,0,Wake Forest,Manhattan
2004,139,1210,57,1130,54,N,0,Georgia Tech,Boston College
2004,139,1228,92,1153,68,N,0,Illinois,Cincinnati
2004,139,1242,78,1334,63,N,0,Kansas,Pacific
2004,139,1329,70,1272,53,N,0,Oklahoma St,Memphis
2004,139,1338,59,1458,55,N,0,Pittsburgh,Wisconsin
2004,139,1412,76,1246,75,N,0,UAB,Kentucky
2004,139,1435,75,1301,73,N,0,Vanderbilt,NC State
2004,139,1462,89,1280,74,N,0,Xavier,Mississippi St
2004,143,1104,80,1393,71,N,0,Alabama,Syracuse
2004,143,1163,73,1435,53,N,0,Connecticut,Vanderbilt
2004,143,1329,63,1338,51,N,0,Oklahoma St,Pittsburgh
2004,143,1386,84,1448,80,N,0,St Joseph's PA,Wake Forest
2004,144,1181,72,1228,62,N,0,Duke,Illinois
2004,144,1210,72,1305,67,N,0,Georgia Tech,Nevada
2004,144,1242,100,1412,74,N,0,Kansas,UAB
2004,144,1462,79,1400,71,N,0,Xavier,Texas
2004,145,1163,87,1104,71,N,0,Connecticut,Alabama
2004,145,1329,64,1386,62,N,0,Oklahoma St,St Joseph's PA
2004,146,1181,66,1462,63,N,0,Duke,Xavier
2004,146,1210,79,1242,71,N,1,Georgia Tech,Kansas
2004,152,1163,79,1181,78,N,0,Connecticut,Duke
2004,152,1210,67,1329,65,N,0,Georgia Tech,Oklahoma St
2004,154,1163,82,1210,73,N,0,Connecticut,Georgia Tech
2005,134,1324,79,1105,69,N,0,Oakland,Alabama A&M
2005,136,1112,66,1429,53,N,0,Arizona,Utah St
2005,136,1130,85,1335,65,N,0,Boston College,Penn
2005,136,1153,76,1234,64,N,0,Cincinnati,Iowa
2005,136,1211,74,1457,64,N,0,Gonzaga,Winthrop
2005,136,1228,67,1192,55,N,0,Illinois,F Dickinson
2005,136,1246,72,1184,64,N,0,Kentucky,E Kentucky
2005,136,1305,61,1400,57,N,0,Nevada,Texas
2005,136,1328,84,1310,67,N,0,Oklahoma,Niagara
2005,136,1334,79,1338,71,N,0,Pacific,Pittsburgh
2005,136,1403,78,1417,66,N,0,Texas Tech,UCLA
2005,136,1412,82,1261,68,N,0,UAB,LSU
2005,136,1428,60,1431,54,N,0,Utah,UTEP
2005,136,1448,70,1151,54,N,0,Wake Forest,Chattanooga
2005,136,1449,88,1285,77,N,0,Washington,Montana
2005,136,1452,63,1166,61,N,0,West Virginia,Creighton
2005,136,1454,83,1104,73,N,0,WI Milwaukee,Alabama
2005,137,1137,64,1242,63,N,0,Bucknell,Kansas
2005,137,1163,77,1416,71,N,0,Connecticut,UCF
2005,137,1181,57,1175,46,N,0,Duke,Delaware St
2005,137,1196,67,1325,62,N,0,Florida,Ohio
2005,137,1210,80,1203,68,N,0,Georgia Tech,G Washington
2005,137,1235,64,1278,53,N,0,Iowa St,Minnesota
2005,137,1257,68,1418,62,N,0,Louisville,Louisiana
2005,137,1277,89,1330,81,N,0,Michigan St,Old Dominion
2005,137,1280,93,1390,70,N,0,Mississippi St,Stanford
2005,137,1301,75,1150,63,N,0,NC State,Charlotte
2005,137,1314,96,1324,68,N,0,North Carolina,Oakland
2005,137,1329,63,1368,50,N,0,Oklahoma St,SE Louisiana
2005,137,1356,65,1388,56,N,0,S Illinois,St Mary's CA
2005,137,1436,60,1393,57,N,1,Vermont,Syracuse
2005,137,1437,55,1307,47,N,0,Villanova,New Mexico
2005,137,1458,57,1320,52,N,0,Wisconsin,Northern Iowa
2005,138,1112,85,1412,63,N,0,Arizona,UAB
2005,138,1228,71,1305,59,N,0,Illinois,Nevada
2005,138,1246,69,1153,60,N,0,Kentucky,Cincinnati
2005,138,1403,71,1211,69,N,0,Texas Tech,Gonzaga
2005,138,1428,67,1328,58,N,0,Utah,Oklahoma
2005,138,1449,97,1334,79,N,0,Washington,Pacific
2005,138,1452,111,1448,105,N,2,West Virginia,Wake Forest
2005,138,1454,83,1130,75,N,0,WI Milwaukee,Boston College
2005,139,1181,63,1280,55,N,0,Duke,Mississippi St
2005,139,1257,76,1210,54,N,0,Louisville,Georgia Tech
2005,139,1277,72,1436,61,N,0,Michigan St,Vermont
2005,139,1301,65,1163,62,N,0,NC State,Connecticut
2005,139,1314,92,1235,65,N,0,North Carolina,Iowa St
2005,139,1329,85,1356,77,N,0,Oklahoma St,S Illinois
2005,139,1437,76,1196,65,N,0,Villanova,Florida
2005,139,1458,71,1137,62,N,0,Wisconsin,Bucknell
2005,143,1112,79,1329,78,N,0,Arizona,Oklahoma St
2005,143,1228,77,1454,63,N,0,Illinois,WI Milwaukee
2005,143,1257,93,1449,79,N,0,Louisville,Washington
2005,143,1452,65,1403,60,N,0,West Virginia,Texas Tech
2005,144,1246,62,1428,52,N,0,Kentucky,Utah
2005,144,1277,78,1181,68,N,0,Michigan St,Duke
2005,144,1314,67,1437,66,N,0,North Carolina,Villanova
2005,144,1458,65,1301,56,N,0,Wisconsin,NC State
2005,145,1228,90,1112,89,N,1,Illinois,Arizona
2005,145,1257,93,1452,85,N,1,Louisville,West Virginia
2005,146,1277,94,1246,88,N,2,Michigan St,Kentucky
2005,146,1314,88,1458,82,N,0,North Carolina,Wisconsin
2005,152,1228,72,1257,57,N,0,Illinois,Louisville
2005,152,1314,87,1277,71,N,0,North Carolina,Michigan St
2005,154,1314,75,1228,70,N,0,North Carolina,Illinois
2006,134,1284,71,1214,49,N,0,Monmouth NJ,Hampton
2006,136,1104,90,1266,85,N,0,Alabama,Marquette
2006,136,1130,88,1334,76,N,2,Boston College,Pacific
2006,136,1181,70,1380,54,N,0,Duke,Southern Univ
2006,136,1196,76,1375,50,N,0,Florida,South Alabama
2006,136,1203,88,1423,85,N,1,G Washington,UNC Wilmington
2006,136,1211,79,1462,75,N,0,Gonzaga,Xavier
2006,136,1228,78,1102,69,N,0,Illinois,Air Force
2006,136,1231,87,1361,83,N,0,Indiana,San Diego St
2006,136,1261,80,1233,64,N,0,LSU,Iona
2006,136,1285,87,1305,79,N,0,Montana,Nevada
2006,136,1397,63,1457,61,N,0,Tennessee,Winthrop
2006,136,1401,66,1393,58,N,0,Texas A&M,Syracuse
2006,136,1417,78,1125,44,N,0,UCLA,Belmont
2006,136,1449,75,1429,61,N,0,Washington,Utah St
2006,136,1454,82,1328,74,N,0,WI Milwaukee,Oklahoma
2006,136,1455,86,1371,66,N,0,Wichita St,Seton Hall
2006,137,1112,94,1458,75,N,0,Arizona,Wisconsin
2006,137,1133,77,1242,73,N,0,Bradley,Kansas
2006,137,1137,59,1116,55,N,0,Bucknell,Arkansas
2006,137,1163,72,1107,59,N,0,Connecticut,SUNY Albany
2006,137,1206,75,1277,65,N,0,George Mason,Michigan St
2006,137,1207,54,1320,49,N,0,Georgetown,Northern Iowa
2006,137,1246,69,1412,64,N,0,Kentucky,UAB
2006,137,1272,94,1331,78,N,0,Memphis,Oral Roberts
2006,137,1301,58,1143,52,N,0,NC State,California
2006,137,1314,69,1293,65,N,0,North Carolina,Murray St
2006,137,1322,64,1234,63,N,0,Northwestern LA,Iowa
2006,137,1326,70,1172,62,N,0,Ohio St,Davidson
2006,137,1338,79,1245,64,N,0,Pittsburgh,Kent
2006,137,1400,60,1335,52,N,0,Texas,Penn
2006,137,1437,58,1284,45,N,0,Villanova,Monmouth NJ
2006,137,1452,64,1356,46,N,0,West Virginia,S Illinois
2006,138,1130,69,1285,56,N,0,Boston College,Montana
2006,138,1181,74,1203,61,N,0,Duke,G Washington
2006,138,1196,82,1454,60,N,0,Florida,WI Milwaukee
2006,138,1211,90,1231,80,N,0,Gonzaga,Indiana
2006,138,1261,58,1401,57,N,0,LSU,Texas A&M
2006,138,1417,62,1104,59,N,0,UCLA,Alabama
2006,138,1449,67,1228,64,N,0,Washington,Illinois
2006,138,1455,80,1397,73,N,0,Wichita St,Tennessee
2006,139,1133,72,1338,66,N,0,Bradley,Pittsburgh
2006,139,1163,87,1246,83,N,0,Connecticut,Kentucky
2006,139,1206,65,1314,60,N,0,George Mason,North Carolina
2006,139,1207,70,1326,52,N,0,Georgetown,Ohio St
2006,139,1272,72,1137,56,N,0,Memphis,Bucknell
2006,139,1400,75,1301,54,N,0,Texas,NC State
2006,139,1437,82,1112,78,N,0,Villanova,Arizona
2006,139,1452,67,1322,54,N,0,West Virginia,Northwestern LA
2006,143,1261,62,1181,54,N,0,LSU,Duke
2006,143,1272,80,1133,64,N,0,Memphis,Bradley
2006,143,1400,74,1452,71,N,0,Texas,West Virginia
2006,143,1417,73,1211,71,N,0,UCLA,Gonzaga
2006,144,1163,98,1449,92,N,1,Connecticut,Washington
2006,144,1196,57,1207,53,N,0,Florida,Georgetown
2006,144,1206,63,1455,55,N,0,George Mason,Wichita St
2006,144,1437,60,1130,59,N,1,Villanova,Boston College
