Season,Seed,TeamID,TeamName
2013,Y05,1329,Oklahoma St
2013,Y06,1272,Memphis
2013,Y07,1166,Creighton
2013,Y08,1161,Colorado St
2013,Y09,1281,Missouri
2013,Y10,1153,Cincinnati
2013,Y11a,1292,MTSU
2013,Y11b,1388,St Mary's CA
2013,Y12,1332,Oregon
2013,Y13,1308,New Mexico St
2013,Y14,1434,Valparaiso
2013,Y15,1107,SUNY Albany
2013,Y16a,1251,Liberty
2013,Y16b,1299,NC A&T
2013,Z01,1211,Gonzaga
2013,Z02,1326,Ohio St
2013,Z03,1307,New Mexico
2013,Z04,1243,Kansas St
2013,Z05,1458,Wisconsin
2013,Z06,1112,Arizona
2013,Z07,1323,Notre Dame
2013,Z08,1338,Pittsburgh
2013,Z09,1455,Wichita St
2013,Z10,1235,Iowa St
2013,Z11,1125,Belmont
2013,Z12,1279,Mississippi
2013,Z13a,1129,Boise St
2013,Z13b,1247,La Salle
2013,Z14,1217,Harvard
2013,Z15,1233,Iona
2013,Z16,1380,Southern Univ
2014,W01,1438,Virginia
2014,W02,1437,Villanova
2014,W03,1235,Iowa St
2014,W04,1277,Michigan St
2014,W05,1153,Cincinnati
2014,W06,1314,North Carolina
2014,W07,1163,Connecticut
2014,W08,1272,Memphis
2014,W09,1203,G Washington
2014,W10,1386,St Joseph's PA
2014,W11,1344,Providence
2014,W12,1217,Harvard
2014,W13,1174,Delaware
2014,W14,1300,NC Central
2014,W15,1454,WI Milwaukee
2014,W16,1157,Coastal Car
2014,X01,1196,Florida
2014,X02,1242,Kansas
2014,X03,1393,Syracuse
2014,X04,1417,UCLA
2014,X05,1433,VCU
2014,X06,1326,Ohio St
2014,X07,1307,New Mexico
2014,X08,1160,Colorado
2014,X09,1338,Pittsburgh
2014,X10,1390,Stanford
2014,X11,1173,Dayton
2014,X12,1372,SF Austin
2014,X13,1409,Tulsa
2014,X14,1444,W Michigan
2014,X15,1184,E Kentucky
2014,X16a,1107,SUNY Albany
2014,X16b,1291,Mt St Mary's
2014,Y01,1455,Wichita St
2014,Y02,1276,Michigan
2014,Y03,1181,Duke
2014,Y04,1257,Louisville
2014,Y05,1387,St Louis
2014,Y06,1269,Massachusetts
2014,Y07,1400,Texas
2014,Y08,1246,Kentucky
2014,Y09,1243,Kansas St
2014,Y10,1113,Arizona St
2014,Y11a,1234,Iowa
2014,Y11b,1397,Tennessee
2014,Y12a,1301,NC State
2014,Y12b,1462,Xavier
2014,Y13,1264,Manhattan
2014,Y14,1273,Mercer
2014,Y15,1459,Wofford
2014,Y16a,1142,Cal Poly
2014,Y16b,1411,TX Southern
2014,Z01,1112,Arizona
2014,Z02,1458,Wisconsin
2014,Z03,1166,Creighton
2014,Z04,1361,San Diego St
2014,Z05,1328,Oklahoma
2014,Z06,1124,Baylor
2014,Z07,1332,Oregon
2014,Z08,1211,Gonzaga
2014,Z09,1329,Oklahoma St
2014,Z10,1140,BYU
2014,Z11,1304,Nebraska
2014,Z12,1295,N Dakota St
2014,Z13,1308,New Mexico St
2014,Z14,1418,Louisiana
2014,Z15,1110,American Univ
2014,Z16,1451,Weber St
2015,W01,1437,Villanova
2015,W02,1438,Virginia
2015,W03,1328,Oklahoma
2015,W04,1257,Louisville
2015,W05,1320,Northern Iowa
2015,W06,1344,Providence
2015,W07,1277,Michigan St
2015,W08,1301,NC State
2015,W09,1261,LSU
2015,W10,1208,Georgia
2015,W11a,1129,Boise St
2015,W11b,1173,Dayton
2015,W12,1461,Wyoming
2015,W13,1414,UC Irvine
2015,W14,1107,SUNY Albany
2015,W15,1125,Belmont
2015,W16,1248,Lafayette
2015,X01,1181,Duke
2015,X02,1211,Gonzaga
2015,X03,1235,Iowa St
2015,X04,1207,Georgetown
2015,X05,1428,Utah
2015,X06,1374,SMU
2015,X07,1234,Iowa
2015,X08,1361,San Diego St
2015,X09,1385,St John's
2015,X10,1172,Davidson
2015,X11,1417,UCLA
2015,X12,1372,SF Austin
2015,X13,1186,E Washington
2015,X14,1412,UAB
2015,X15,1295,N Dakota St
2015,X16a,1316,North Florida
2015,X16b,1352,Robert Morris
2015,Y01,1246,Kentucky
2015,Y02,1242,Kansas
2015,Y03,1323,Notre Dame
2015,Y04,1268,Maryland
2015,Y05,1452,West Virginia
2015,Y06,1139,Butler
2015,Y07,1455,Wichita St
2015,Y08,1153,Cincinnati
2015,Y09,1345,Purdue
2015,Y10,1231,Indiana
2015,Y11,1400,Texas
2015,Y12,1138,Buffalo
2015,Y13,1434,Valparaiso
2015,Y14,1318,Northeastern
2015,Y15,1308,New Mexico St
2015,Y16a,1214,Hampton
2015,Y16b,1264,Manhattan
2015,Z01,1458,Wisconsin
2015,Z02,1112,Arizona
2015,Z03,1124,Baylor
2015,Z04,1314,North Carolina
2015,Z05,1116,Arkansas
2015,Z06,1462,Xavier
2015,Z07,1433,VCU
2015,Z08,1332,Oregon
2015,Z09,1329,Oklahoma St
2015,Z10,1326,Ohio St
2015,Z11a,1140,BYU
2015,Z11b,1279,Mississippi
2015,Z12,1459,Wofford
2015,Z13,1217,Harvard
2015,Z14,1209,Georgia St
2015,Z15,1411,TX Southern
2015,Z16,1157,Coastal Car
2016,W01,1314,North Carolina
2016,W02,1462,Xavier
2016,W03,1452,West Virginia
2016,W04,1246,Kentucky
2016,W05,1231,Indiana
2016,W06,1323,Notre Dame
2016,W07,1458,Wisconsin
2016,W08,1425,USC
2016,W09,1344,Providence
2016,W10,1338,Pittsburgh
2016,W11a,1276,Michigan
2016,W11b,1409,Tulsa
2016,W12,1151,Chattanooga
2016,W13,1392,Stony Brook
2016,W14,1372,SF Austin
2016,W15,1451,Weber St
2016,W16a,1192,F Dickinson
2016,W16b,1195,FGCU
2016,X01,1438,Virginia
2016,X02,1277,Michigan St
2016,X03,1428,Utah
2016,X04,1235,Iowa St
2016,X05,1345,Purdue
2016,X06,1371,Seton Hall
2016,X07,1173,Dayton
2016,X08,1403,Texas Tech
2016,X09,1139,Butler
2016,X10,1393,Syracuse
2016,X11,1211,Gonzaga
2016,X12,1114,Ark Little Rock
2016,X13,1233,Iona
2016,X14,1201,Fresno St
2016,X15,1292,MTSU
2016,X16,1214,Hampton
2016,Y01,1242,Kansas
2016,Y02,1437,Villanova
2016,Y03,1274,Miami FL
2016,Y04,1143,California
2016,Y05,1268,Maryland
2016,Y06,1112,Arizona
2016,Y07,1234,Iowa
2016,Y08,1160,Colorado
2016,Y09,1163,Connecticut
2016,Y10,1396,Temple
2016,Y11a,1435,Vanderbilt
2016,Y11b,1455,Wichita St
2016,Y12,1355,S Dakota St
2016,Y13,1218,Hawaii
2016,Y14,1138,Buffalo
2016,Y15,1421,UNC Asheville
2016,Y16,1122,Austin Peay
2016,Z01,1332,Oregon
2016,Z02,1328,Oklahoma
2016,Z03,1401,Texas A&M
2016,Z04,1181,Duke
2016,Z05,1124,Baylor
2016,Z06,1400,Texas
2016,Z07,1333,Oregon St
2016,Z08,1386,St Joseph's PA
2016,Z09,1153,Cincinnati
2016,Z10,1433,VCU
2016,Z11,1320,Northern Iowa
2016,Z12,1463,Yale
2016,Z13,1423,UNC Wilmington
2016,Z14,1453,WI Green Bay
2016,Z15,1167,CS Bakersfield
2016,Z16a,1221,Holy Cross
2016,Z16b,1380,Southern Univ
2017,W01,1437,Villanova
2017,W02,1181,Duke
2017,W03,1124,Baylor
2017,W04,1196,Florida
2017,W05,1438,Virginia
2017,W06,1374,SMU
2017,W07,1376,South Carolina
2017,W08,1458,Wisconsin
2017,W09,1439,Virginia Tech
2017,W10,1266,Marquette
2017,W11a,1344,Providence
2017,W11b,1425,USC
2017,W12,1423,UNC Wilmington
2017,W13,1190,ETSU
2017,W14,1308,New Mexico St
2017,W15,1407,Troy
2017,W16a,1291,Mt St Mary's
2017,W16b,1309,New Orleans
2017,X01,1211,Gonzaga
2017,X02,1112,Arizona
2017,X03,1199,Florida St
2017,X04,1452,West Virginia
2017,X05,1323,Notre Dame
2017,X06,1268,Maryland
2017,X07,1388,St Mary's CA
2017,X08,1321,Northwestern
2017,X09,1435,Vanderbilt
2017,X10,1433,VCU
2017,X11,1462,Xavier
2017,X12,1343,Princeton
2017,X13,1137,Bucknell
2017,X14,1195,FGCU
2017,X15,1315,North Dakota
2017,X16,1355,S Dakota St
2017,Y01,1242,Kansas
2017,Y02,1257,Louisville
2017,Y03,1332,Oregon
2017,Y04,1345,Purdue
2017,Y05,1235,Iowa St
2017,Y06,1166,Creighton
2017,Y07,1276,Michigan
2017,Y08,1274,Miami FL
2017,Y09,1277,Michigan St
2017,Y10,1329,Oklahoma St
2017,Y11,1348,Rhode Island
2017,Y12,1305,Nevada
2017,Y13,1436,Vermont
2017,Y14,1233,Iona
2017,Y15,1240,Jacksonville St
2017,Y16a,1300,NC Central
2017,Y16b,1413,UC Davis
2017,Z01,1314,North Carolina
2017,Z02,1246,Kentucky
2017,Z03,1417,UCLA
2017,Z04,1139,Butler
2017,Z05,1278,Minnesota
2017,Z06,1153,Cincinnati
2017,Z07,1173,Dayton
2017,Z08,1116,Arkansas
2017,Z09,1371,Seton Hall
2017,Z10,1455,Wichita St
2017,Z11a,1243,Kansas St
2017,Z11b,1448,Wake Forest
2017,Z12,1292,MTSU
2017,Z13,1457,Winthrop
2017,Z14,1245,Kent
2017,Z15,1297,N Kentucky
2017,Z16,1411,TX Southern
2018,W01,1437,Villanova
2018,W02,1345,Purdue
2018,W03,1403,Texas Tech
2018,W04,1455,Wichita St
2018,W05,1452,West Virginia
2018,W06,1196,Florida
2018,W07,1116,Arkansas
2018,W08,1439,Virginia Tech
2018,W09,1104,Alabama
2018,W10,1139,Butler
2018,W11a,1382,St Bonaventure
2018,W11b,1417,UCLA
2018,W12,1293,Murray St
2018,W13,1267,Marshall
2018,W14,1372,SF Austin
2018,W15,1168,CS Fullerton
2018,W16a,1254,LIU Brooklyn
2018,W16b,1347,Radford
2018,X01,1242,Kansas
2018,X02,1181,Duke
2018,X03,1277,Michigan St
2018,X04,1120,Auburn
2018,X05,1155,Clemson
2018,X06,1395,TCU
2018,X07,1348,Rhode Island
2018,X08,1371,Seton Hall
2018,X09,1301,NC State
2018,X10,1328,Oklahoma
2018,X11a,1113,Arizona St
2018,X11b,1393,Syracuse
2018,X12,1308,New Mexico St
2018,X13,1158,Col Charleston
2018,X14,1137,Bucknell
2018,X15,1233,Iona
2018,X16,1335,Penn
2018,Y01,1438,Virginia
2018,Y02,1153,Cincinnati
2018,Y03,1397,Tennessee
2018,Y04,1112,Arizona
2018,Y05,1246,Kentucky
2018,Y06,1274,Miami FL
2018,Y07,1305,Nevada
2018,Y08,1166,Creighton
2018,Y09,1243,Kansas St
2018,Y10,1400,Texas
2018,Y11,1260,Loyola-Chicago
2018,Y12,1172,Davidson
2018,Y13,1138,Buffalo
2018,Y14,1460,Wright St
2018,Y15,1209,Georgia St
2018,Y16,1420,UMBC
2018,Z01,1462,Xavier
2018,Z02,1314,North Carolina
2018,Z03,1276,Michigan
2018,Z04,1211,Gonzaga
2018,Z05,1326,Ohio St
2018,Z06,1222,Houston
2018,Z07,1401,Texas A&M
2018,Z08,1281,Missouri
2018,Z09,1199,Florida St
2018,Z10,1344,Providence
2018,Z11,1361,San Diego St
2018,Z12,1355,S Dakota St
2018,Z13,1422,UNC Greensboro
2018,Z14,1285,Montana
2018,Z15,1252,Lipscomb
2018,Z16a,1300,NC Central
2018,Z16b,1411,TX Southern
2019,W01,1181,Duke
2019,W02,1277,Michigan St
2019,W03,1261,LSU
2019,W04,1439,Virginia Tech
2019,W05,1280,Mississippi St
2019,W06,1268,Maryland
2019,W07,1257,Louisville
2019,W08,1433,VCU
2019,W09,1416,UCF
2019,W10,1278,Minnesota
2019,W11a,1125,Belmont
2019,W11b,1396,Temple
2019,W12,1251,Liberty
2019,W13,1387,St Louis
2019,W14,1463,Yale
2019,W15,1133,Bradley
2019,W16a,1295,N Dakota St
2019,W16b,1300,NC Central
2019,X01,1211,Gonzaga
2019,X02,1276,Michigan
2019,X03,1403,Texas Tech
2019,X04,1199,Florida St
2019,X05,1266,Marquette
2019,X06,1138,Buffalo
2019,X07,1305,Nevada
2019,X08,1393,Syracuse
2019,X09,1124,Baylor
2019,X10,1196,Florida
2019,X11a,1113,Arizona St
2019,X11b,1385,St John's
2019,X12,1293,Murray St
2019,X13,1436,Vermont
2019,X14,1297,N Kentucky
2019,X15,1285,Montana
2019,X16a,1192,F Dickinson
2019,X16b,1341,Prairie View
2019,Y01,1314,North Carolina
2019,Y02,1246,Kentucky
2019,Y03,1222,Houston
2019,Y04,1242,Kansas
2019,Y05,1120,Auburn
2019,Y06,1235,Iowa St
2019,Y07,1459,Wofford
2019,Y08,1429,Utah St
2019,Y09,1449,Washington
2019,Y10,1371,Seton Hall
2019,Y11,1326,Ohio St
2019,Y12,1308,New Mexico St
2019,Y13,1318,Northeastern
2019,Y14,1209,Georgia St
2019,Y15,1101,Abilene Chr
2019,Y16,1233,Iona
2019,Z01,1438,Virginia
2019,Z02,1397,Tennessee
2019,Z03,1345,Purdue
2019,Z04,1243,Kansas St
2019,Z05,1458,Wisconsin
2019,Z06,1437,Villanova
2019,Z07,1153,Cincinnati
2019,Z08,1279,Mississippi
2019,Z09,1328,Oklahoma
2019,Z10,1234,Iowa
2019,Z11,1388,St Mary's CA
2019,Z12,1332,Oregon
2019,Z13,1414,UC Irvine
2019,Z14,1330,Old Dominion
2019,Z15,1159,Colgate
2019,Z16,1205,Gardner Webb
2021,W01,1276,Michigan
2021,W02,1104,Alabama
2021,W03,1400,Texas
2021,W04,1199,Florida St
2021,W05,1160,Colorado
2021,W06,1140,BYU
2021,W07,1163,Connecticut
2021,W08,1261,LSU
2021,W09,1382,St Bonaventure
2021,W10,1268,Maryland
2021,W11a,1277,Michigan St
2021,W11b,1417,UCLA
2021,W12,1207,Georgetown
2021,W13,1422,UNC Greensboro
2021,W14,1101,Abilene Chr
2021,W15,1233,Iona
2021,W16a,1291,Mt St Mary's
2021,W16b,1411,TX Southern
2021,X01,1211,Gonzaga
2021,X02,1234,Iowa
2021,X03,1242,Kansas
2021,X04,1438,Virginia
2021,X05,1166,Creighton
2021,X06,1425,USC
2021,X07,1332,Oregon
2021,X08,1328,Oklahoma
2021,X09,1281,Missouri
2021,X10,1433,VCU
2021,X11a,1179,Drake
2021,X11b,1455,Wichita St
2021,X12,1364,UC Santa Barbara
2021,X13,1325,Ohio
2021,X14,1186,E Washington
2021,X15,1213,Grand Canyon
2021,X16a,1111,Appalachian St
2021,X16b,1313,Norfolk St
2021,Y01,1228,Illinois
2021,Y02,1222,Houston
2021,Y03,1452,West Virginia
2021,Y04,1329,Oklahoma St
2021,Y05,1397,Tennessee
2021,Y06,1361,San Diego St
2021,Y07,1155,Clemson
2021,Y08,1260,Loyola-Chicago
2021,Y09,1210,Georgia Tech
2021,Y10,1353,Rutgers
2021,Y11,1393,Syracuse
2021,Y12,1333,Oregon St
2021,Y13,1251,Liberty
2021,Y14,1287,Morehead St
2021,Y15,1156,Cleveland St
2021,Y16,1180,Drexel
2021,Z01,1124,Baylor
2021,Z02,1326,Ohio St
2021,Z03,1116,Arkansas
2021,Z04,1345,Purdue
2021,Z05,1437,Villanova
2021,Z06,1403,Texas Tech
2021,Z07,1196,Florida
2021,Z08,1314,North Carolina
2021,Z09,1458,Wisconsin
2021,Z10,1439,Virginia Tech
2021,Z11,1429,Utah St
2021,Z12,1457,Winthrop
2021,Z13,1317,North Texas
2021,Z14,1159,Colgate
2021,Z15,1331,Oral Roberts
2021,Z16,1216,Hartford
2022,W01,1124,Baylor
2022,W02,1246,Kentucky
2022,W03,1345,Purdue
2022,W04,1417,UCLA
2022,W05,1388,St Mary's CA
2022,W06,1400,Texas
2022,W07,1293,Murray St
2022,W08,1314,North Carolina
2022,W09,1266,Marquette
2022,W10,1362,San Francisco
2022,W11,1439,Virginia Tech
2022,W12a,1231,Indiana
2022,W12b,1461,Wyoming
2022,W13,1103,Akron
2022,W14,1463,Yale
2022,W15,1389,St Peter's
2022,W16,1313,Norfolk St
2022,X01,1211,Gonzaga
2022,X02,1181,Duke
2022,X03,1403,Texas Tech
2022,X04,1116,Arkansas
2022,X05,1163,Connecticut
2022,X06,1104,Alabama
2022,X07,1277,Michigan St
2022,X08,1129,Boise St
2022,X09,1272,Memphis
2022,X10,1172,Davidson
2022,X11a,1323,Notre Dame
2022,X11b,1353,Rutgers
2022,X12,1308,New Mexico St
2022,X13,1436,Vermont
2022,X14,1286,Montana St
2022,X15,1168,CS Fullerton
2022,X16,1209,Georgia St
2022,Y01,1242,Kansas
2022,Y02,1120,Auburn
2022,Y03,1458,Wisconsin
2022,Y04,1344,Providence
2022,Y05,1234,Iowa
2022,Y06,1261,LSU
2022,Y07,1425,USC
2022,Y08,1361,San Diego St
2022,Y09,1166,Creighton
2022,Y10,1274,Miami FL
2022,Y11,1235,Iowa St
2022,Y12,1350,Richmond
2022,Y13,1355,S Dakota St
2022,Y14,1159,Colgate
2022,Y15,1240,Jacksonville St
2022,Y16a,1394,TAM C. Christi
2022,Y16b,1411,TX Southern
2022,Z01,1112,Arizona
2022,Z02,1437,Villanova
2022,Z03,1397,Tennessee
2022,Z04,1228,Illinois
2022,Z05,1222,Houston
2022,Z06,1161,Colorado St
2022,Z07,1326,Ohio St
2022,Z08,1371,Seton Hall
2022,Z09,1395,TCU
2022,Z10,1260,Loyola-Chicago
2022,Z11,1276,Michigan
2022,Z12,1412,UAB
2022,Z13,1151,Chattanooga
2022,Z14,1255,Longwood
2022,Z15,1174,Delaware
2022,Z16a,1136,Bryant
2022,Z16b,1460,Wright St
2023,W01,1345,Purdue
2023,W02,1266,Marquette
2023,W03,1243,Kansas St
2023,W04,1397,Tennessee
2023,W05,1181,Duke
2023,W06,1246,Kentucky
2023,W07,1277,Michigan St
2023,W08,1272,Memphis
2023,W09,1194,FL Atlantic
2023,W10,1425,USC
2023,W11,1344,Providence
2023,W12,1331,Oral Roberts
2023,W13,1418,Louisiana
2023,W14,1286,Montana St
2023,W15,1436,Vermont
2023,W16a,1192,F Dickinson
2023,W16b,1411,TX Southern
2023,X01,1104,Alabama
2023,X02,1112,Arizona
2023,X03,1124,Baylor
2023,X04,1438,Virginia
2023,X05,1361,San Diego St
2023,X06,1166,Creighton
2023,X07,1281,Missouri
2023,X08,1268,Maryland
2023,X09,1452,West Virginia
2023,X10,1429,Utah St
2023,X11,1301,NC State
2023,X12,1158,Col Charleston
2023,X13,1202,Furman
2023,X14,1364,UC Santa Barbara
2023,X15,1343,Princeton
2023,X16a,1369,SE Missouri St
2023,X16b,1394,TAM C. Christi
2023,Y01,1222,Houston
2023,Y02,1400,Texas
2023,Y03,1462,Xavier
2023,Y04,1231,Indiana
2023,Y05,1274,Miami FL
2023,Y06,1235,Iowa St
2023,Y07,1401,Texas A&M
2023,Y08,1234,Iowa
2023,Y09,1120,Auburn
2023,Y10,1336,Penn St
2023,Y11a,1280,Mississippi St
2023,Y11b,1338,Pittsburgh
2023,Y12,1179,Drake
2023,Y13,1245,Kent
2023,Y14,1244,Kennesaw
2023,Y15,1159,Colgate
2023,Y16,1297,N Kentucky
2023,Z01,1242,Kansas
2023,Z02,1417,UCLA
2023,Z03,1211,Gonzaga
2023,Z04,1163,Connecticut
2023,Z05,1388,St Mary's CA
2023,Z06,1395,TCU
2023,Z07,1321,Northwestern
2023,Z08,1116,Arkansas
2023,Z09,1228,Illinois
2023,Z10,1129,Boise St
2023,Z11a,1113,Arizona St
2023,Z11b,1305,Nevada
2023,Z12,1433,VCU
2023,Z13,1233,Iona
2023,Z14,1213,Grand Canyon
2023,Z15,1421,UNC Asheville
2023,Z16,1224,Howard
2024,W01,1163,Connecticut
2024,W02,1235,Iowa St
2024,W03,1228,Illinois
2024,W04,1120,Auburn
2024,W05,1361,San Diego St
2024,W06,1140,BYU
2024,W07,1450,Washington St
2024,W08,1194,FL Atlantic
2024,W09,1321,Northwestern
2024,W10,1179,Drake
2024,W11,1182,Duquesne
2024,W12,1412,UAB
2024,W13,1463,Yale
2024,W14,1287,Morehead St
2024,W15,1355,S Dakota St
2024,W16,1391,Stetson
2024,X01,1314,North Carolina
2024,X02,1112,Arizona
2024,X03,1124,Baylor
2024,X04,1104,Alabama
2024,X05,1388,St Mary's CA
2024,X06,1155,Clemson
2024,X07,1173,Dayton
2024,X08,1280,Mississippi St
2024,X09,1277,Michigan St
2024,X10,1305,Nevada
2024,X11,1307,New Mexico
2024,X12,1213,Grand Canyon
2024,X13,1158,Col Charleston
2024,X14,1159,Colgate
2024,X15,1253,Long Beach St
2024,X16a,1224,Howard
2024,X16b,1447,Wagner
2024,Y01,1345,Purdue
2024,Y02,1397,Tennessee
2024,Y03,1166,Creighton
2024,Y04,1242,Kansas
2024,Y05,1211,Gonzaga
2024,Y06,1376,South Carolina
2024,Y07,1400,Texas
2024,Y08,1429,Utah St
2024,Y09,1395,TCU
2024,Y10a,1161,Colorado St
2024,Y10b,1438,Virginia
2024,Y11,1332,Oregon
2024,Y12,1270,McNeese St
2024,Y13,1359,Samford
2024,Y14,1103,Akron
2024,Y15,1389,St Peter's
2024,Y16a,1212,Grambling
2024,Y16b,1286,Montana St
2024,Z01,1222,Houston
2024,Z02,1266,Marquette
2024,Z03,1246,Kentucky
2024,Z04,1181,Duke
2024,Z05,1458,Wisconsin
2024,Z06,1403,Texas Tech
2024,Z07,1196,Florida
2024,Z08,1304,Nebraska
2024,Z09,1401,Texas A&M
2024,Z10a,1129,Boise St
2024,Z10b,1160,Colorado
2024,Z11,1301,NC State
2024,Z12,1241,James Madison
2024,Z13,1436,Vermont
2024,Z14,1324,Oakland
2024,Z15,1443,WKU
2024,Z16,1255,Longwood
2025,W01,1181,Duke
2025,W02,1104,Alabama
2025,W03,1458,Wisconsin
2025,W04,1112,Arizona
2025,W05,1332,Oregon
2025,W06,1140,BYU
2025,W07,1388,St Mary's CA
2025,W08,1280,Mississippi St
2025,W09,1124,Baylor
2025,W10,1435,Vanderbilt
2025,W11,1433,VCU
2025,W12,1251,Liberty
2025,W13,1103,Akron
2025,W14,1285,Montana
2025,W15,1352,Robert Morris
2025,W16a,1110,American Univ
2025,W16b,1291,Mt St Mary's
2025,X01,1222,Houston
2025,X02,1397,Tennessee
2025,X03,1246,Kentucky
2025,X04,1345,Purdue
2025,X05,1155,Clemson
2025,X06,1228,Illinois
2025,X07,1417,UCLA
2025,X08,1211,Gonzaga
2025,X09,1208,Georgia
2025,X10,1429,Utah St
2025,X11a,1400,Texas
2025,X11b,1462,Xavier
2025,X12,1270,McNeese St
2025,X13,1219,High Point
2025,X14,1407,Troy
2025,X15,1459,Wofford
2025,X16,1188,SIUE
2025,Y01,1120,Auburn
2025,Y02,1277,Michigan St
2025,Y03,1235,Iowa St
2025,Y04,1401,Texas A&M
2025,Y05,1276,Michigan
2025,Y06,1279,Mississippi
2025,Y07,1266,Marquette
2025,Y08,1257,Louisville
2025,Y09,1166,Creighton
2025,Y10,1307,New Mexico
2025,Y11a,1314,North Carolina
2025,Y11b,1361,San Diego St
2025,Y12,1471,UC San Diego
2025,Y13,1463,Yale
2025,Y14,1252,Lipscomb
2025,Y15,1136,Bryant
2025,Y16a,1106,Alabama St
2025,Y16b,1384,St Francis PA
2025,Z01,1196,Florida
2025,Z02,1385,St John's
2025,Z03,1403,Texas Tech
2025,Z04,1268,Maryland
2025,Z05,1272,Memphis
2025,Z06,1281,Missouri
2025,Z07,1242,Kansas
2025,Z08,1163,Connecticut
2025,Z09,1328,Oklahoma
2025,Z10,1116,Arkansas
2025,Z11,1179,Drake
2025,Z12,1161,Colorado St
2025,Z13,1213,Grand Canyon
2025,Z14,1423,UNC Wilmington
2025,Z15,1303,NE Omaha
2025,Z16,1313,Norfolk St
